# time	H3UND4	V7SMATCH	H10SMATCH	V14SMATCH	V3DBC3	H3DBC3	H12SMATCH	sase
1.446586292059999943e+09 -4.943998455999999986e-01 1.205128207800000018e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.467324066159999774e+01
1.446586292250000000e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.449978256229999829e+01
1.446586292420000076e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.449978256229999829e+01
1.446586292599999905e+09 -4.980620741840000032e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.448103332520000208e+01
1.446586292779999971e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.905983209609999784e-01 1.036752164360000006e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.448103332520000208e+01
1.446586292950000048e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.905983209609999784e-01 1.036752164360000006e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.480340194699999756e+01
1.446586293130000114e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.500769424439999966e+01
1.446586293309999943e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.041880324479999981e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.500769424439999966e+01
1.446586293490000010e+09 -4.998931884769999834e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.042735055089999974e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.500769424439999966e+01
1.446586293680000067e+09 -4.998931884769999834e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.042735055089999974e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.500769424439999966e+01
1.446586293859999895e+09 -4.934842884539999974e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.041025668379999963e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.500769424439999966e+01
1.446586294029999971e+09 -4.934842884539999974e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.041025668379999963e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.486213684079999808e+01
1.446586294210000038e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.041025668379999963e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.486213684079999808e+01
1.446586294390000105e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.931623935700000239e-01 1.041025668379999963e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.486213684079999808e+01
1.446586294579999924e+09 -4.953154027459999997e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.931623935700000239e-01 1.038461551070000016e-01 -1.135042756800000024e-01 3.991453051569999744e-01 3.486213684079999808e+01
1.446586294769999981e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.038461551070000016e-01 -1.135042756800000024e-01 3.991453051569999744e-01 3.487478256229999829e+01
1.446586294950000048e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.135042756800000024e-01 3.991453051569999744e-01 3.479999542240000210e+01
1.446586295130000114e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.135042756800000024e-01 3.991453051569999744e-01 3.469955062870000262e+01
1.446586295319999933e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.038461551070000016e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.469955062870000262e+01
1.446586295500000000e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.469955062870000262e+01
1.446586295680000067e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.478411483760000067e+01
1.446586295859999895e+09 -4.989776313300000044e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.467238235469999807e+01
1.446586296039999962e+09 -4.989776313300000044e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.445408248900000103e+01
1.446586296220000029e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.039316207170000034e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.445408248900000103e+01
1.446586296410000086e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.039316207170000034e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.445408248900000103e+01
1.446586296589999914e+09 -4.971465170380000020e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.038461551070000016e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.474840545650000223e+01
1.446586296779999971e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.931623935700000239e-01 1.038461551070000016e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.474840545650000223e+01
1.446586296960000038e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.931623935700000239e-01 1.038461551070000016e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.455356216429999705e+01
1.446586297150000095e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.038461551070000016e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.456608963010000224e+01
1.446586297319999933e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.463385391239999933e+01
1.446586297490000010e+09 -4.953154027459999997e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.463385391239999933e+01
1.446586297670000076e+09 -4.953154027459999997e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.463385391239999933e+01
1.446586297849999905e+09 -4.989776313300000044e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.456190872189999652e+01
1.446586298019999981e+09 -4.989776313300000044e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.451183319089999912e+01
1.446586298210000038e+09 -4.998931884769999834e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.449932861330000122e+01
1.446586298400000095e+09 -4.998931884769999834e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.449932861330000122e+01
1.446586298579999924e+09 -4.989776313300000044e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.039316207170000034e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.449932861330000122e+01
1.446586298750000000e+09 -4.989776313300000044e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.039316207170000034e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.462606811519999894e+01
1.446586298930000067e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.040170937780000027e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.461401748659999811e+01
1.446586299109999895e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.923077225690000169e-01 1.040170937780000027e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.448845672609999724e+01
1.446586299299999952e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.923077225690000169e-01 1.039316207170000034e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.448845672609999724e+01
1.446586299480000019e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.039316207170000034e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.454160690310000348e+01
1.446586299660000086e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.039316207170000034e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.454160690310000348e+01
1.446586299839999914e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.931623935700000239e-01 1.039316207170000034e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.447383499149999864e+01
1.446586300019999981e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.931623935700000239e-01 1.038461551070000016e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.435745239260000261e+01
1.446586300190000057e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.435745239260000261e+01
1.446586300369999886e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.436869049069999704e+01
1.446586300559999943e+09 -4.925687313079999963e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.436869049069999704e+01
1.446586300740000010e+09 -4.925687313079999963e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.436869049069999704e+01
1.446586300920000076e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.439262390140000036e+01
1.446586301099999905e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.404192733760000067e+01
1.446586301279999971e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.404192733760000067e+01
1.446586301460000038e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.404192733760000067e+01
1.446586301640000105e+09 -4.925687313079999963e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.404192733760000067e+01
1.446586301819999933e+09 -4.971465170380000020e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.415903472899999826e+01
1.446586302009999990e+09 -4.971465170380000020e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.404016113280000155e+01
1.446586302200000048e+09 -4.971465170380000020e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.404016113280000155e+01
1.446586302369999886e+09 -4.971465170380000020e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.404016113280000155e+01
1.446586302549999952e+09 -4.934842884539999974e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.404016113280000155e+01
1.446586302750000000e+09 -4.934842884539999974e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.394570159909999774e+01
1.446586302920000076e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.401972198490000210e+01
1.446586303089999914e+09 -4.971465170380000020e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.391965484619999671e+01
1.446586303269999981e+09 -4.971465170380000020e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.391965484619999671e+01
1.446586303460000038e+09 -4.971465170380000020e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.404514312740000292e+01
1.446586303640000105e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.404514312740000292e+01
1.446586303819999933e+09 -4.925687313079999963e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.404514312740000292e+01
1.446586303990000010e+09 -4.925687313079999963e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.394565582279999916e+01
1.446586304170000076e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.390106201169999878e+01
1.446586304349999905e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.377189254759999670e+01
1.446586304529999971e+09 -4.953154027459999997e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.377189254759999670e+01
1.446586304720000029e+09 -4.953154027459999997e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.377189254759999670e+01
1.446586304900000095e+09 -4.989776313300000044e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.395847702030000193e+01
1.446586305079999924e+09 -4.989776313300000044e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.131623908879999946e-01 3.991453051569999744e-01 3.385816955570000175e+01
1.446586305259999990e+09 -4.980620741840000032e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.385816955570000175e+01
1.446586305450000048e+09 -4.980620741840000032e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.390885925290000102e+01
1.446586305640000105e+09 -4.953154027459999997e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.038461551070000016e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.390885925290000102e+01
1.446586305829999924e+09 -4.925687313079999963e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.038461551070000016e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.390885925290000102e+01
1.446586306000000000e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.374374008179999862e+01
1.446586306170000076e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.380677795409999931e+01
1.446586306349999905e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.380677795409999931e+01
1.446586306529999971e+09 -4.971465170380000020e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.380677795409999931e+01
1.446586306700000048e+09 -4.971465170380000020e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.374413299559999757e+01
1.446586306880000114e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.372043228150000260e+01
1.446586307049999952e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.381355667110000240e+01
1.446586307230000019e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.381355667110000240e+01
1.446586307400000095e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.381355667110000240e+01
1.446586307589999914e+09 -4.925687313079999963e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.403847122189999652e+01
1.446586307759999990e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.931623935700000239e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.403847122189999652e+01
1.446586307950000048e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.931623935700000239e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.389633941649999826e+01
1.446586308140000105e+09 -4.989776313300000044e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.390772247310000154e+01
1.446586308319999933e+09 -4.989776313300000044e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.397664260860000240e+01
1.446586308509999990e+09 -4.980620741840000032e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.397664260860000240e+01
1.446586308670000076e+09 -4.980620741840000032e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.397664260860000240e+01
1.446586308839999914e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.397664260860000240e+01
1.446586309019999981e+09 -5.008087158199999722e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.399928283690000086e+01
1.446586309200000048e+09 -5.008087158199999722e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.406550216669999998e+01
1.446586309380000114e+09 -5.008087158199999722e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.400239181519999931e+01
1.446586309559999943e+09 -4.998931884769999834e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.400239181519999931e+01
1.446586309740000010e+09 -4.980620741840000032e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.402691650389999722e+01
1.446586309920000076e+09 -4.980620741840000032e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.391042327880000329e+01
1.446586310099999905e+09 -4.980620741840000032e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.393770599369999985e+01
1.446586310289999962e+09 -4.980620741840000032e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.035897433760000069e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.393770599369999985e+01
1.446586310470000029e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.440005111690000206e+01
1.446586310650000095e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.440005111690000206e+01
1.446586310839999914e+09 -4.953154027459999997e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.440005111690000206e+01
1.446586311009999990e+09 -4.953154027459999997e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.399589920039999669e+01
1.446586311190000057e+09 -4.998931884769999834e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.426479339600000174e+01
1.446586311369999886e+09 -4.998931884769999834e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.426479339600000174e+01
1.446586311539999962e+09 -5.008087158199999722e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.426479339600000174e+01
1.446586311700000048e+09 -5.008087158199999722e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.905983209609999784e-01 1.037606820460000023e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.426479339600000174e+01
1.446586311880000114e+09 -4.925687313079999963e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.905983209609999784e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.411812210080000085e+01
1.446586312059999943e+09 -4.916531741619999951e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.417063522339999793e+01
1.446586312240000010e+09 -4.916531741619999951e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.418302536009999670e+01
1.446586312420000076e+09 -4.916531741619999951e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.418302536009999670e+01
1.446586312589999914e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.418302536009999670e+01
1.446586312769999981e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.426143264769999774e+01
1.446586312960000038e+09 -4.943998455999999986e-01 1.205128207800000018e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.458027648929999742e+01
1.446586313150000095e+09 -4.916531741619999951e-01 1.205128207800000018e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.461262512209999898e+01
1.446586313319999933e+09 -4.916531741619999951e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.461262512209999898e+01
1.446586313500000000e+09 -4.989776313300000044e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.420417404169999998e+01
1.446586313680000067e+09 -4.989776313300000044e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.132478639480000021e-01 3.991453051569999744e-01 3.420417404169999998e+01
1.446586313859999895e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.358974456789999952e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.420417404169999998e+01
1.446586314019999981e+09 -4.962309598920000009e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.439614105220000084e+01
1.446586314200000048e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.446995544429999825e+01
1.446586314390000105e+09 -4.943998455999999986e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.037606820460000023e-01 -1.133333295580000039e-01 3.991453051569999744e-01 3.446995544429999825e+01
1.446586314569999933e+09 -4.980620741840000032e-01 1.196581199770000020e-01 2.359829187389999916e+00 9.914529919619999854e-01 1.036752164360000006e-01 -1.134188026190000032e-01 3.991453051569999744e-01 3.446995544429999825e+01
